N° Documento	Clase	Fecha Contabilización	Dias	Cuenta	Usuario	Texto	Texto cabecera	Centro de costo	Referencia	Moneda doc.	Debe	Haber
3235230	Débito	02-01-2025	36	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	12		Pesos	140.998	0
3235250	Débito	02-01-2025	36	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	04-CON DOCUMENTO	12		Pesos	848.193	0
3318608	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	7		Pesos	0	-984.442
3318609	Crédito	02-01-2025	36	1101500002	583	REG RANCAGUA	REG RANCAGUA	7		Pesos	0	-58.300.000
3319737	Débito	02-01-2025	36	1101500002	197	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	7		Pesos	379.336	0
3436071	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	10		Pesos	0	-23.060.000
3961794	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	20		Pesos	0	-9.300.597
3961795	Débito	02-01-2025	36	1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	20		Pesos	7.444.794	0
3963331	Débito	02-01-2025	36	1101500002	6628	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	20		Pesos	156.726	0
5237690	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	2		Pesos	0	-101.320
5239330	Débito	02-01-2025	36	1101500002	125	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	2		Pesos	4.150.000	0
5239367	Crédito	02-01-2025	36	1101500002	425	EGRESOS VARIOS PESOS	54-54-OP CANJE NO ENVIADO	2		Pesos	0	-283.418
5239377	Débito	02-01-2025	36	1101500002	125	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	2		Pesos	14.500.000	0
5239381	Débito	02-01-2025	36	1101500002	425	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	2		Pesos	621.969	0
7577560	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	36		Pesos	0	-161.102.258
7577561	Débito	02-01-2025	36	1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	36		Pesos	18.277.856	0
7581534	Débito	02-01-2025	36	1101500002	1687	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	36		Pesos	942.988	0
7581612	Débito	02-01-2025	36	1101500002	151	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	36		Pesos	406.000	0
7581722	Débito	02-01-2025	36	1101500002	2081	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	36		Pesos	12.000.000	0
7581788	Débito	02-01-2025	36	1101500002	1687	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	36		Pesos	2.500.000	0
3234822	Débito	02-01-2025	36	1101500002	286	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	12		Pesos	5.000.000	0
3235227	Débito	02-01-2025	36	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	12		Pesos	851.808	0
3235238	Débito	02-01-2025	36	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	05-CON DOCUMENTO	12		Pesos	476.855	0
3319286	Débito	02-01-2025	36	1101500002	197	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	7		Pesos	6.640.890	0
3319301	Débito	02-01-2025	36	1101500002	197	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	7		Pesos	4.000.000	0
3962718	Débito	02-01-2025	36	1101500002	6628	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	20		Pesos	16.000.000	0
5238665	Débito	02-01-2025	36	1101500002	425	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	2		Pesos	64.000.000	0
5239305	Débito	02-01-2025	36	1101500002	425	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	2		Pesos	1.000.000	0
7580046	Débito	02-01-2025	36	1101500002	7123	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	202.300	0
7580046	Débito	02-01-2025	36	1101500002	7123	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	03-CON DOCUMENTO	36		Pesos	208.250	0
7580050	Débito	02-01-2025	36	1101500002	2081	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO FIJO $ 7-35 PESOS	02-VALOR CHEQUES	36		Pesos	29.282.377	0
7580080	Débito	02-01-2025	36	1101500002	1687	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $36.90 PESOS	02-VALOR CHEQUES	36		Pesos	17.463.625	0
597147	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	55		Pesos	0	-2.505.727
808543	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	58		Pesos	0	-382.000
809035	Débito	02-01-2025	36	1101500002	152	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	58		Pesos	55.000	0
871728	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	57		Pesos	0	-723.787
1210252	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	54		Pesos	0	-20.000.000
1211023	Débito	02-01-2025	36	1101500002	3050	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	54		Pesos	1.274.134	0
1459503	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	47		Pesos	0	-3.423.875
1562581	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	51		Pesos	0	-2.369.900
1581557	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	43		Pesos	0	-5.095.424
1749734	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	42		Pesos	0	-8.516.371
2142312	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	34		Pesos	0	-35.137.400
2233920	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	30		Pesos	0	-6.698.593
2273588	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	9		Pesos	0	-148.000
2383285	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	29		Pesos	0	-12.410.722
2509485	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	19		Pesos	0	-891.000
2571570	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	21		Pesos	0	-17.556.870
2744075	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	11		Pesos	0	-20.703.368
3142645	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	15		Pesos	0	-3.071.983
809322	Débito	02-01-2025	36	1101500002	152	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	58		Pesos	100.000	0
872809	Débito	02-01-2025	36	1101500002	1782	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	57		Pesos	87.993	0
872818	Débito	02-01-2025	36	1101500002	1782	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	57		Pesos	154.966	0
1210731	Débito	02-01-2025	36	1101500002	3050	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	54		Pesos	244.697	0
1210996	Débito	02-01-2025	36	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	54		Pesos	43.736	0
1211000	Débito	02-01-2025	36	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	54		Pesos	910.690	0
1211029	Débito	02-01-2025	36	1101500002	3050	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	54		Pesos	383.311	0
2862161	Débito	02-01-2025	36	1101500002	8374	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	17		Pesos	882.588	0
3143988	Débito	02-01-2025	36	1101500002	28	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	15		Pesos	243.007	0
1484939	Débito	02-01-2025	36	1101500002	96	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	48		Pesos	1.526.955	0
1484945	Débito	02-01-2025	36	1101500002	96	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	03-CON DOCUMENTO	48		Pesos	424.000	0
1484971	Débito	02-01-2025	36	1101500002	96	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	48		Pesos	100.000	0
1563201	Débito	02-01-2025	36	1101500002	2575	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	03-CON DOCUMENTO	51		Pesos	89.974	0
1563201	Débito	02-01-2025	36	1101500002	2575	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	04-CON DOCUMENTO	51		Pesos	55.435	0
1563190	Débito	02-01-2025	36	1101500002	2575	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	51		Pesos	172.330	0
1750204	Débito	02-01-2025	36	1101500002	5308	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	42		Pesos	625.000	0
1750428	Débito	02-01-2025	36	1101500002	5308	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	42		Pesos	628.089	0
2015488	Crédito	02-01-2025	36	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	27		Pesos	0	-106.530
2233922	Débito	02-01-2025	36	1101500002	583	AJUSTE ESPECIAL X PAGAR	AJUSTE ESPECIAL X PAGAR	30		Pesos	5.552.878	0
2509486	Débito	02-01-2025	36	1101500002	583	CANJE RECIBIDO	CANJE RECIBIDO	19		Pesos	49.040.201	0
2384861	Débito	03-01-2025	35	1101500002	1102	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	29		Pesos	3.320.300	0
2652810	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	8		Pesos	0	-15.069.017
2745041	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	11		Pesos	0	-7.183.347
2863208	Débito	03-01-2025	35	1101500002	8374	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	17		Pesos	170.000.000	0
2653393	Débito	03-01-2025	35	1101500002	2499	INGRESOS VARIOS PESOS	73-OP INGRESO CHQS	8		Pesos	13.633.490	0
2745042	Crédito	03-01-2025	35	1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	11		Pesos	0	-81.000.000
2862425	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	17		Pesos	0	-11.429.943
2863598	Débito	03-01-2025	35	1101500002	8374	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	17		Pesos	1.644.350	0
3144195	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	15		Pesos	0	-59.352.992
3235546	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	12		Pesos	0	-7.491.854
3236504	Débito	03-01-2025	35	1101500002	286	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	12		Pesos	168.026	0
3319980	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	7		Pesos	0	-11.020.226
3963707	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	20		Pesos	0	-16.156.726
3964835	Débito	03-01-2025	35	1101500002	6628	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	20		Pesos	2.442.331	0
3964835	Débito	03-01-2025	35	1101500002	6628	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	20		Pesos	369.375	0
3964889	Débito	03-01-2025	35	1101500002	6628	INGRESOS VARIOS PESOS	73-OP INGRESO CHQS	20		Pesos	1	0
3964892	Débito	03-01-2025	35	1101500002	6628	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	20		Pesos	13.073.326	0
5239684	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	2		Pesos	0	-23.115.146
5239685	Débito	03-01-2025	35	1101500002	583	REG ABONO CLIENTE	REG ABONO CLIENTE	2		Pesos	1.355.312	0
5241122	Débito	03-01-2025	35	1101500002	1232	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	2		Pesos	123.970	0
7582207	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	36		Pesos	0	-51.005.540
7582209	Crédito	03-01-2025	35	1101500002	583	REG VV POR COBRAR	REG VV POR COBRAR	36		Pesos	0	-63.000.000
7585694	Débito	03-01-2025	35	1101500002	151	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	36		Pesos	6.752.870	0
7585887	Débito	03-01-2025	35	1101500002	1687	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	36		Pesos	396.595	0
7585889	Débito	03-01-2025	35	1101500002	2081	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	36		Pesos	1.667.800	0
7585846	Débito	03-01-2025	35	1101500002	1687	RECEPCION DE VALORES EN CAJA PESOS	02-VALOR CHEQUES	36		Pesos	229.213	0
3145162	Débito	03-01-2025	35	1101500002	28	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	15		Pesos	597.000	0
3236448	Débito	03-01-2025	35	1101500002	286	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	12		Pesos	1.000.000	0
3145199	Débito	03-01-2025	35	1101500002	28	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	15		Pesos	3.086.199	0
3320584	Débito	03-01-2025	35	1101500002	197	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	7		Pesos	212.000.000	0
3964388	Débito	03-01-2025	35	1101500002	6628	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	20		Pesos	9.987.397	0
3964861	Débito	03-01-2025	35	1101500002	6628	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	20		Pesos	350.000	0
5241164	Débito	03-01-2025	35	1101500002	125	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	2		Pesos	1.124.550	0
7585776	Débito	03-01-2025	35	1101500002	151	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	36		Pesos	255.873	0
7584264	Débito	03-01-2025	35	1101500002	2081	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	36		Pesos	338.700	0
7584277	Débito	03-01-2025	35	1101500002	151	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	67.200	0
7585509	Débito	03-01-2025	35	1101500002	7123	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	36		Pesos	562.972	0
7585637	Débito	03-01-2025	35	1101500002	151	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	36		Pesos	343.729	0
7585668	Débito	03-01-2025	35	1101500002	1687	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	36		Pesos	1.002.611	0
7585713	Débito	03-01-2025	35	1101500002	7123	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	03-CON DOCUMENTO	36		Pesos	40.000	0
809564	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	58		Pesos	0	-155.000
1211246	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	54		Pesos	0	-628.008
1485248	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	48		Pesos	0	-2.050.955
1563394	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	51		Pesos	0	-317.739
1750644	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	42		Pesos	0	-1.253.089
2384228	Crédito	03-01-2025	35	1101500002	583	CANJE ENVIADO	CANJE ENVIADO	29		Pesos	0	-24.554.599
598015	Débito	03-01-2025	35	1101500002	449	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	55		Pesos	570.731	0
598022	Débito	03-01-2025	35	1101500002	449	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	55		Pesos	49.784.617	0
598135	Débito	03-01-2025	35	1101500002	449	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	55		Pesos	80.000	0
598155	Débito	03-01-2025	35	1101500002	233	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	55		Pesos	6.834.070	0
809972	Débito	03-01-2025	35	1101500002	152	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	58		Pesos	229.042	0
810224	Débito	03-01-2025	35	1101500002	1763	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	58		Pesos	200.000	0
1211855	Débito	03-01-2025	35	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	54		Pesos	163.739	0
1211855	Débito	03-01-2025	35	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	05-CON DOCUMENTO	54		Pesos	1.668.060	0
1211860	Débito	03-01-2025	35	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	54		Pesos	450.000	0
1211866	Débito	03-01-2025	35	1101500002	3050	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	04-CON DOCUMENTO	54		Pesos	569.029	0
1563736	Débito	03-01-2025	35	1101500002	2575	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	51		Pesos	2.000.000	0
1563917	Débito	03-01-2025	35	1101500002	2575	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	51		Pesos	167.483	0
1582355	Débito	03-01-2025	35	1101500002	249	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	43		Pesos	900.000	0
1582482	Débito	03-01-2025	35	1101500002	249	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	43		Pesos	812.337	0
1582509	Débito	03-01-2025	35	1101500002	9676	VENTA CHEQUES MONEDA EXTRANJEA PESOS	01-VALOR MONEDA NACIONAL	43		Pesos	169.615	0
1974684	Débito	03-01-2025	35	1101500002	4169	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	14		Pesos	329.809	0
1974689	Débito	03-01-2025	35	1101500002	4169	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	14		Pesos	26.045.260	0
2235273	Débito	03-01-2025	35	1101500002	955	INGRESOS VARIOS PESOS	56-CURSA CANJE NO ENVIADO	30		Pesos	1.967.150	0
2235280	Débito	03-01-2025	35	1101500002	633	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO RENOVAB $7.35 PESOS	02-VALOR CHEQUES	30		Pesos	500.000	0
2235488	Débito	03-01-2025	35	1101500002	1184	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	30		Pesos	5.521.203	0
2384601	Débito	03-01-2025	35	1101500002	1251	DEPOSITO DE APERTURA DEPOSITOS A PLAZO PLAZO FIJO $ 7-35 PESOS	02-VALOR CHEQUES	29		Pesos	2.000.000	0
2384807	Débito	03-01-2025	35	1101500002	1251	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	29		Pesos	17.241	0
2384821	Débito	03-01-2025	35	1101500002	1251	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	03-CON DOCUMENTO	29		Pesos	430.000	0
2384847	Débito	03-01-2025	35	1101500002	1251	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	29		Pesos	1.928.777	0
2384861	Débito	03-01-2025	35	1101500002	1102	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	29		Pesos	332.449	0
1583348	Débito	06-01-2025	32	1101500002	9676	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	43		Pesos	70.302	0
1583348	Débito	06-01-2025	32	1101500002	9676	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	03-CON DOCUMENTO	43		Pesos	190.081	0
1583348	Débito	06-01-2025	32	1101500002	9676	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	04-CON DOCUMENTO	43		Pesos	380.162	0
1583528	Débito	06-01-2025	32	1101500002	9676	DEPOSITO CUENTA CORRIENTE CTA CTE PERSONAS PESOS	02-CON DOCUMENTO	43		Pesos	8.642.700	0
1583530	Débito	06-01-2025	32	1101500002	9676	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	43		Pesos	5.000.000	0
2574302	Débito	06-01-2025	32	1101500002	3869	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	21		Pesos	1.503.462	0
2237007	Débito	06-01-2025	32	1101500002	1205	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	30		Pesos	6.201.300	0
2237014	Débito	06-01-2025	32	1101500002	633	DEPOSITO CUENTA CORRIENTE CTA CTE EMPRESAS PESOS	02-CON DOCUMENTO	30		Pesos	2.429.075	0
2237067	Crédito	06-01-2025	32	1101500002	1205	EGRESOS VARIOS PESOS	54-54-OP CANJE NO ENVIADO	30		Pesos	0	-3.845.150
2385927	Débito	06-01-2025	32	1101500002	1251	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	29		Pesos	332.462	0
2385927	Débito	06-01-2025	32	1101500002	1251	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	03-CON DOCUMENTO	29		Pesos	162.600	0
2386183	Débito	06-01-2025	32	1101500002	1251	DEPOSITO CUENTA VISTA CUENTA VISTA PERSONA PESOS	02-CON DOCUMENTO	29		Pesos	299.763	0
